FacilityID,tank_name,Tank Type,Tank Use,Status,OCC Exempt,Compartments,Capacity,InstalledDate,Tank Material,Tank Construction,Manifold,LastUsedDate,ClosedDate,InPlaceApproval,SiteAssessment,Facility,Latitude,Longitude
9235,5.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6148,-98.3906
9236,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6365,-98.422
9236,2.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6365,-98.422
9236,3.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6365,-98.422
9236,4.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6365,-98.422
9236,5.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1974,,False,False,Champlin Petroleum Company,34.6365,-98.422
9244,1.0,UST,Retail,POU,False,1,6000,5/6/1978,Steel,Single Walled,False,10/2/1989,10/2/1989,False,False,Ken Hall Inc.,34.6089,-98.3859
9244,2.0,UST,Retail,POU,False,1,6000,5/6/1978,Steel,Single Walled,False,10/2/1989,10/2/1989,False,False,Ken Hall Inc.,34.6089,-98.3859
9248,1.0,UST,Retail,POU,False,1,8000,8/2/1979,Steel With Fiberglass,Single Walled,False,2/1/1996,9/2/1998,False,False,Grapevine Grocery,34.4227,-98.6574
9248,2.0,UST,Retail,POU,False,1,8000,8/2/1979,Steel With Fiberglass,Single Walled,False,2/1/1996,9/2/1998,False,False,Grapevine Grocery,34.4227,-98.6574
9249,1.0,UST,Retail,POU,False,1,6000,1/30/1980,Steel,Single Walled,False,1/29/1990,1/29/1990,False,False,Old West Store,34.6379,-98.633
9249,2.0,UST,Retail,POU,False,1,6000,1/30/1980,Steel,Single Walled,False,1/29/1990,1/29/1990,False,False,Old West Store,34.6379,-98.633
7006,3.0,UST,Retail,POU,False,1,1000,5/6/1966,Steel,Single Walled,False,10/1/1998,10/7/1999,False,True,Circle S Store,34.7503,-98.1678
7006,4.0,UST,Retail,POU,False,1,1000,5/6/1966,Steel,Single Walled,False,10/1/1998,10/7/1999,False,True,Circle S Store,34.7503,-98.1678
7006,5.0,UST,Retail,POU,False,1,4000,5/6/1966,Steel,Single Walled,False,10/1/1998,10/7/1999,False,True,Circle S Store,34.7503,-98.1678
9496,1.0,UST,Retail,POU,False,1,5000,5/6/1966,Steel,Single Walled,False,2/19/1991,2/19/1991,False,False,Fletcher Station,34.8234,-98.2479
9496,2.0,UST,Retail,POU,False,1,6000,5/6/1966,Steel,Single Walled,False,2/19/1991,2/19/1991,False,False,Fletcher Station,34.8234,-98.2479
9720,1.0,UST,Retail,POU,False,1,6000,5/9/1971,Steel,Single Walled,False,5/10/1993,5/10/1993,False,True,Calvin Jackson,34.6237,-98.6293
9720,2.0,UST,Retail,POU,False,1,10000,5/8/1981,Steel,Single Walled,False,5/10/1993,5/10/1993,False,True,Calvin Jackson,34.6237,-98.6293
9720,3.0,UST,Retail,POU,False,1,6000,5/9/1971,Steel,Single Walled,False,5/10/1993,5/10/1993,False,True,Calvin Jackson,34.6237,-98.6293
9857,1.0,UST,Retail,POU,False,1,500,5/6/1971,Unknown,Single Walled,False,1/1/1990,10/23/1990,False,False,Simmons Oil Co.,34.6238,-98.6331
9857,2.0,UST,Retail,POU,False,1,4000,5/5/1976,Unknown,Single Walled,False,1/1/1990,10/23/1990,False,False,Simmons Oil Co.,34.6238,-98.6331
9891,1.0,UST,Retail,POU,False,1,8000,,Unknown,Single Walled,False,9/14/1990,11/29/1993,False,True,Bruce D Smallwood,34.8237,-98.2477
9891,2.0,UST,Retail,POU,False,1,4000,,Unknown,Single Walled,False,9/14/1990,11/29/1993,False,True,Bruce D Smallwood,34.8237,-98.2477
10035,1.0,UST,Retail,POU,False,1,8000,5/1/1978,Steel,Single Walled,False,10/1/1997,3/5/2010,False,True,Adams Corner,34.6093,-98.3901
10035,2.0,UST,Retail,POU,False,1,8000,5/1/1978,Steel,Single Walled,False,10/1/1997,3/5/2010,False,True,Adams Corner,34.6093,-98.3901
10035,3.0,UST,Retail,POU,False,1,6000,5/1/1978,Steel,Single Walled,False,10/1/1997,3/5/2010,False,True,Adams Corner,34.6093,-98.3901
10035,4.0,UST,Retail,POU,False,1,6000,5/1/1978,Steel,Single Walled,False,10/1/1997,3/5/2010,False,True,Adams Corner,34.6093,-98.3901
10035,5.0,UST,Retail,POU,False,2,20000,10/1/1997,Steel With Fiberglass,Single Walled,False,6/1/2008,3/5/2010,False,True,Adams Corner,34.6093,-98.3901
10232,1.0,UST,Retail,POU,False,1,2000,5/8/1966,Steel,Single Walled,False,8/1/1990,,False,True,Country Mart,34.62,-98.7498
10232,2.0,UST,Retail,POU,False,1,2000,5/8/1966,Steel,Single Walled,False,11/1/1977,,False,True,Country Mart,34.62,-98.7498
10232,3.0,UST,Retail,POU,False,1,4000,5/8/1977,Steel,Single Walled,False,8/1/1990,,False,True,Country Mart,34.62,-98.7498
10424,1.0,UST,Retail,POU,False,1,1130,5/19/1978,Steel,Single Walled,False,1/23/1996,12/7/2011,False,True,6 Mile Y,34.507,-98.4169
10424,2.0,UST,Retail,POU,False,1,1130,5/19/1978,Steel,Single Walled,False,1/23/1996,12/7/2011,False,True,6 Mile Y,34.507,-98.4169
10424,3.0,UST,Retail,POU,False,1,5000,5/19/1978,Steel,Single Walled,False,4/1/1989,4/1/1989,False,False,6 Mile Y,34.507,-98.4169
10424,4.0,UST,Retail,POU,False,1,2000,5/19/1978,Steel,Single Walled,False,4/1/1989,4/1/1989,False,False,6 Mile Y,34.507,-98.4169
10761,1.0,UST,Retail,POU,False,1,12000,4/26/1983,Fiberglass Reinforced Plastic,Single Walled,True,,12/3/2019,False,True,7-Eleven #24320,34.6085,-98.4043
10761,2.0,UST,Retail,POU,False,1,12000,4/26/1983,Fiberglass Reinforced Plastic,Single Walled,True,,3/18/2022,False,True,7-Eleven #24320,34.6085,-98.4043
10761,3.0,UST,Retail,POU,False,1,12000,4/26/1983,Fiberglass Reinforced Plastic,Single Walled,False,,3/18/2022,False,True,7-Eleven #24320,34.6085,-98.4043
10763,1.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,True,11/30/2012,12/4/2012,False,True,7-Eleven #19310,34.6032,-98.4228
10763,2.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,True,12/4/2012,12/4/2012,False,True,7-Eleven #19310,34.6032,-98.4228
10763,3.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,False,11/30/2012,12/4/2012,False,True,7-Eleven #19310,34.6032,-98.4228
10765,1.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,True,10/1/2017,12/20/2017,False,True,Stripes #2371,34.6239,-98.4431
10765,2.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,True,10/1/2017,12/20/2017,False,True,Stripes #2371,34.6239,-98.4431
10765,3.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,10/1/2017,12/20/2017,False,True,Stripes #2371,34.6239,-98.4431
10766,1.0,UST,Retail,POU,False,1,10000,1/1/1979,Steel,Single Walled,False,3/12/2013,3/15/2013,False,True,Stripes #5089,34.6086,-98.457
10766,2.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,3/1/2002,3/15/2013,False,True,Stripes #5089,34.6086,-98.457
10766,3.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,3/12/2013,3/15/2013,False,True,Stripes #5089,34.6086,-98.457
10768,1.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,3/1/2009,3/23/2009,False,True,7-Eleven #20828,34.5947,-98.4051
10768,2.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,10/1/2006,3/23/2009,False,True,7-Eleven #20828,34.5947,-98.4051
10768,3.0,UST,Retail,POU,False,1,10000,4/26/1979,Steel,Single Walled,False,3/1/2009,3/23/2009,False,True,7-Eleven #20828,34.5947,-98.4051
10770,1.0,UST,Retail,POU,False,1,10000,4/25/1978,Steel,Single Walled,False,4/9/2013,4/11/2013,False,True,7-Eleven #20238,34.6091,-98.4751
10770,2.0,UST,Retail,POU,False,1,10000,4/25/1978,Steel,Single Walled,False,4/9/2013,4/11/2013,False,True,7-Eleven #20238,34.6091,-98.4751
10770,3.0,UST,Retail,POU,False,1,10000,4/25/1978,Steel,Single Walled,False,4/9/2013,4/11/2013,False,True,7-Eleven #20238,34.6091,-98.4751
10772,1.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,False,11/5/2012,11/8/2012,False,True,7-Eleven #19144,34.6307,-98.4226
10772,2.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,False,11/5/2012,11/7/2012,False,True,7-Eleven #19144,34.6307,-98.4226
10772,3.0,UST,Retail,POU,False,1,10000,4/25/1977,Steel,Single Walled,False,11/5/2012,11/7/2012,False,True,7-Eleven #19144,34.6307,-98.4226
11353,1.0,UST,Retail,POU,False,1,10000,2/1/1982,Steel,Single Walled,False,2/1/2009,2/12/2009,False,True,EZ GO #33,34.636,-98.4226
11353,2.0,UST,Retail,POU,False,1,10000,2/16/1982,Steel,Single Walled,False,2/1/2009,2/12/2009,False,True,EZ GO #33,34.636,-98.4226
11353,3.0,UST,Retail,POU,False,1,10000,2/16/1982,Steel,Single Walled,False,2/1/2009,2/12/2009,False,True,EZ GO #33,34.636,-98.4226
11360,1.0,UST,Retail,POU,False,1,6000,2/1/1989,Steel,Single Walled,False,11/1/1995,10/6/2011,False,True,The Tunnel #1,34.6233,-98.4196
11360,2.0,UST,Retail,POU,False,1,10000,2/1/1989,Steel,Single Walled,False,11/1/1995,10/6/2011,False,True,The Tunnel #1,34.6233,-98.4196
11360,3.0,UST,Retail,POU,False,1,10000,2/1/1989,Steel,Single Walled,False,11/1/1995,10/6/2011,False,True,The Tunnel #1,34.6233,-98.4196
11739,1.0,UST,Retail,POU,False,1,5000,,Steel,Single Walled,False,8/1/1998,3/8/1999,False,True,Sheridan Road Mini Mart,34.5885,-98.422
11739,2.0,UST,Retail,POU,False,1,10000,,Steel,Single Walled,False,8/1/1998,3/8/1999,False,True,Sheridan Road Mini Mart,34.5885,-98.422
11904,1.0,UST,Retail,POU,True,1,8000,10/1/1983,Steel,Single Walled,False,6/29/1998,6/30/1998,False,True,A & A Foods,34.5995,-98.4309
11904,2.0,UST,Retail,POU,True,1,8000,10/1/1983,Steel,Single Walled,False,6/29/1998,6/30/1998,False,True,A & A Foods,34.5995,-98.4309
11904,3.0,UST,Retail,POU,True,1,12000,10/1/1983,Steel,Single Walled,False,6/29/1998,6/30/1998,False,True,A & A Foods,34.5995,-98.4309
11942,1.0,UST,Retail,POU,False,1,10000,1/20/1988,Steel,Single Walled,False,8/1/1998,9/2/1999,False,True,Herb's Foods Inc,34.6189,-98.4221
11942,2.0,UST,Retail,POU,False,1,10000,1/20/1988,Steel,Single Walled,False,8/1/1998,9/2/1999,False,True,Herb's Foods Inc,34.6189,-98.4221
12129,1.0,UST,Retail,POU,False,1,2000,9/1/1973,Steel,Single Walled,False,1/1/1987,1/1/1990,False,True,Sanders Station,34.8227,-98.248
12129,2.0,UST,Retail,POU,False,1,2000,9/1/1973,Steel,Single Walled,False,1/1/1987,1/1/1990,False,True,Sanders Station,34.8227,-98.248
12129,3.0,UST,Retail,POU,False,1,6000,9/1/1981,Steel,Single Walled,False,11/1/1993,12/2/1994,False,True,Sanders Station,34.8227,-98.248
12129,4.0,UST,Retail,POU,False,1,6000,,Unknown,Single Walled,False,11/1/1993,12/2/1994,False,True,Sanders Station,34.8227,-98.248
12607,1.0,UST,Retail,POU,False,1,500,,Unknown,Single Walled,False,10/1/1990,10/1/1990,False,True,Edith Phillips,34.6236,-98.4605
12663,1.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,2.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,3.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,4.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,5.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,6.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,7.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,8.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12663,9.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/30/1986,8/19/1991,False,False,Six Minute Lube,34.6233,-98.4677
12666,1.0,UST,Retail,POU,False,1,2000,11/7/1983,Steel,Single Walled,False,5/4/1994,5/4/1994,False,True,Barnetts Garage,34.7825,-98.2919
12666,2.0,UST,Retail,POU,False,1,550,12/9/1985,Steel,Single Walled,False,5/4/1994,5/4/1994,False,True,Barnetts Garage,34.7825,-98.2919
13005,1.0,UST,Retail,POU,False,1,8000,1/1/1992,Steel With Fiberglass,Single Walled,False,12/1/1995,7/6/2000,False,True,Tunnel #2,34.5942,-98.4081
13005,2.0,UST,Retail,POU,False,1,8000,1/1/1992,Steel With Fiberglass,Single Walled,False,12/1/1995,7/6/2000,False,True,Tunnel #2,34.5942,-98.4081
13005,3.0,UST,Retail,POU,False,1,8000,1/1/1992,Steel With Fiberglass,Single Walled,False,12/1/1995,7/6/2000,False,True,Tunnel #2,34.5942,-98.4081
13235,1.0,UST,Retail,POU,False,1,500,10/1/1962,Unknown,Single Walled,False,9/1/1977,7/27/1993,False,True,The Car Exchange,34.6234,-98.4527
13235,2.0,UST,Retail,POU,False,1,8000,10/1/1962,Unknown,Single Walled,False,9/1/1977,7/28/1993,False,True,The Car Exchange,34.6234,-98.4527
13235,3.0,UST,Retail,POU,False,1,10000,10/1/1962,Unknown,Single Walled,False,9/1/1977,7/28/1993,False,True,The Car Exchange,34.6234,-98.4527
13235,4.0,UST,Retail,POU,False,1,10000,10/1/1962,Unknown,Single Walled,False,9/1/1977,7/28/1993,False,True,The Car Exchange,34.6234,-98.4527
13291,1.0,UST,Retail,POU,False,1,9000,1/1/1978,Unknown,Single Walled,False,7/30/1989,11/30/2000,False,True,Mr Transmission,34.6251,-98.4223
13291,2.0,UST,Retail,POU,False,1,9000,1/1/1978,Unknown,Single Walled,False,7/1/1989,11/30/2000,False,True,Mr Transmission,34.6251,-98.4223
13291,3.0,UST,Retail,POU,False,1,9000,1/1/1978,Unknown,Single Walled,False,7/1/1989,11/30/2000,False,True,Mr Transmission,34.6251,-98.4223
13471,1.0,UST,Retail,POU,False,1,6000,1/1/1960,Steel,Single Walled,False,1/1/1970,1/7/1994,False,True,Frank Richards,34.5954,-98.3348
13471,2.0,UST,Retail,POU,False,1,4000,1/1/1960,Steel,Single Walled,False,1/1/1970,1/7/1994,False,True,Frank Richards,34.5954,-98.3348
13471,3.0,UST,Retail,POU,False,1,6000,1/1/1960,Steel,Single Walled,False,1/1/1970,1/7/1994,False,True,Frank Richards,34.5954,-98.3348
13637,1.0,UST,Retail,POU,False,1,10000,1/1/1980,Steel,Single Walled,False,1/1/1985,6/2/1995,False,True,Former Bell Gas,34.7244,-98.4308
13637,2.0,UST,Retail,POU,False,1,6000,1/1/1980,Steel,Single Walled,False,1/1/1985,6/2/1995,False,True,Former Bell Gas,34.7244,-98.4308
1369,1.0,UST,Retail,POU,False,1,8000,,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,2.0,UST,Retail,POU,False,1,8000,,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,3.0,UST,Retail,POU,False,1,6000,4/1/1966,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,4.0,UST,Retail,POU,False,1,4000,4/1/1966,Fiberglass Reinforced Plastic,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,5.0,UST,Retail,POU,False,1,4000,4/1/1966,Fiberglass Reinforced Plastic,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,6.0,UST,Retail,POU,False,1,4000,4/1/1966,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
1369,7.0,UST,Retail,POU,False,1,6000,4/1/1966,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3621,-98.3089
3169,1.0,UST,Retail,POU,False,1,6000,4/20/1992,Steel,Single Walled,False,4/30/2007,11/21/2017,False,True,Circle S,34.3622,-98.3091
3169,3.0,UST,Retail,POU,False,1,4000,4/8/1977,Steel,Single Walled,False,11/14/1991,11/14/1991,False,True,Circle S,34.3622,-98.3091
3169,2.0,UST,Retail,POU,False,1,6000,4/20/1992,Steel,Single Walled,False,4/30/2007,11/21/2017,False,True,Circle S,34.3622,-98.3091
3169,4.0,UST,Retail,POU,False,1,10000,4/8/1977,Steel,Single Walled,False,11/14/1991,11/14/1991,False,True,Circle S,34.3622,-98.3091
3169,5.0,UST,Retail,POU,False,1,8000,4/8/1977,Steel,Single Walled,False,11/14/1991,11/14/1991,False,True,Circle S,34.3622,-98.3091
3851,1.0,UST,Retail,POU,True,1,6000,,Steel,Single Walled,False,6/1/1998,6/3/1998,False,True,Burrito Cali,34.362,-98.3076
3851,2.0,UST,Retail,POU,True,1,6000,,Steel,Single Walled,False,6/1/1998,6/3/1998,False,True,Burrito Cali,34.362,-98.3076
6701,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,3/2/1986,3/2/1986,False,False,Former Johnnie's Corner,34.1733,-98.4996
6701,2.0,UST,Retail,POU,False,2,12000,8/11/1999,Steel With Fiberglass,Single Walled,False,3/25/2013,8/21/2017,False,True,Former Johnnie's Corner,34.1733,-98.4996
7012,1.0,UST,Retail,POU,True,1,8000,4/25/1981,Fiberglass Reinforced Plastic,Single Walled,False,7/1/1997,8/12/1997,False,True,Naked Mermaid Soapery LLC,34.3485,-98.3134
7332,1.0,UST,Retail,POU,False,1,1000,4/23/1976,Steel,Single Walled,False,9/1/1989,,False,False,Mcd's Bait & Grocery,34.3624,-98.1737
7332,2.0,UST,Retail,POU,False,1,300,4/23/1941,Steel,Single Walled,False,1/1/1982,,False,False,Mcd's Bait & Grocery,34.3624,-98.1737
7332,3.0,UST,Retail,POU,False,1,300,4/23/1946,Steel,Single Walled,False,1/1/1982,,False,False,Mcd's Bait & Grocery,34.3624,-98.1737
7332,4.0,UST,Retail,POU,False,1,2000,4/23/1982,Steel,Single Walled,False,9/1/1989,,False,False,Mcd's Bait & Grocery,34.3624,-98.1737
7332,5.0,UST,Retail,POU,False,1,1000,4/23/1982,Steel,Single Walled,False,9/1/1989,,False,False,Mcd's Bait & Grocery,34.3624,-98.1737
7337,1.0,UST,Retail,POU,False,1,6000,4/15/1970,Steel,Single Walled,False,3/23/2016,3/24/2016,False,False,Chisholm Corner #10,34.3621,-98.3134
7337,2.0,UST,Retail,POU,False,1,4000,4/15/1968,Steel,Single Walled,False,3/23/2016,3/24/2016,False,False,Chisholm Corner #10,34.3621,-98.3134
7337,3.0,UST,Retail,POU,False,1,2000,4/15/1970,Steel,Single Walled,False,3/23/2016,3/24/2016,False,False,Chisholm Corner #10,34.3621,-98.3134
7337,4.0,UST,Retail,POU,False,1,550,4/15/1970,Steel,Single Walled,False,12/22/1998,12/17/1999,False,True,Chisholm Corner #10,34.3621,-98.3134
7338,1.0,UST,Retail,POU,False,1,4000,4/16/1975,Steel,Single Walled,False,6/9/1992,12/1/1995,False,True,Glennville 66,34.2738,-98.2357
7338,2.0,UST,Retail,POU,False,1,6000,4/16/1960,Steel,Single Walled,False,6/9/1992,12/1/1995,False,True,Glennville 66,34.2738,-98.2357
7718,1.0,UST,Retail,POU,False,1,4000,5/6/1979,Steel,Single Walled,False,7/1/1995,8/2/1996,False,True,Rylant's,34.2666,-98.25
7718,2.0,UST,Retail,POU,False,1,4000,5/6/1979,Steel,Single Walled,False,1/1/1990,8/2/1996,False,True,Rylant's,34.2666,-98.25
7718,3.0,UST,Retail,POU,False,1,4000,5/6/1979,Steel,Single Walled,False,1/1/1990,8/2/1996,False,True,Rylant's,34.2666,-98.25
7812,1.0,UST,Retail,POU,False,1,550,5/4/1976,Steel,Single Walled,False,12/31/1987,12/31/1987,False,True,Taylor's,34.3622,-98.227
7812,2.0,UST,Retail,POU,False,1,4000,5/4/1976,Steel,Single Walled,False,12/31/1987,12/31/1987,False,True,Taylor's,34.3622,-98.227
7812,3.0,UST,Retail,POU,False,1,1000,5/4/1976,Steel,Single Walled,False,12/31/1987,12/31/1987,False,True,Taylor's,34.3622,-98.227
9065,1.0,UST,Retail,POU,False,1,10000,5/1/1978,Steel,Single Walled,False,12/22/1998,10/14/1999,False,False,Big Pasture Food Mart,34.1739,-98.4537
9065,2.0,UST,Retail,POU,False,1,6000,5/1/1978,Steel,Single Walled,False,12/22/1998,10/14/1999,False,False,Big Pasture Food Mart,34.1739,-98.4537
10980,1.0,UST,Retail,POU,False,1,2000,11/25/1985,Steel,Single Walled,False,4/1/1995,12/19/1999,False,True,Anna Falk,34.4201,-98.2264
10980,2.0,UST,Retail,POU,False,1,2000,11/25/1985,Steel,Single Walled,False,4/1/1995,12/19/1998,False,True,Anna Falk,34.4201,-98.2264
11587,1.0,UST,Retail,POU,False,1,6000,1/1/1964,Steel,Single Walled,False,2/26/1996,2/26/1996,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,2.0,UST,Retail,POU,False,1,6000,1/1/1964,Steel,Single Walled,False,2/26/1996,2/26/1996,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,3.0,UST,Retail,POU,False,1,6000,1/1/1964,Steel,Single Walled,False,2/26/1996,2/26/1996,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,4.0,UST,Retail,POU,False,1,6000,1/1/1964,Steel,Single Walled,False,2/26/1996,2/26/1996,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,5.0,UST,Retail,POU,False,1,6000,1/1/1974,Steel,Single Walled,False,2/26/1996,2/26/1996,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,6.0,UST,Retail,POU,False,1,12000,2/1/1996,Steel With Fiberglass,Single Walled,False,7/13/2015,7/15/2015,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,7.0,UST,Retail,POU,False,1,12000,2/1/1996,Steel With Fiberglass,Single Walled,False,7/13/2015,7/15/2015,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,8.0,UST,Retail,POU,False,1,12000,2/1/1996,Steel With Fiberglass,Single Walled,False,7/13/2015,7/15/2015,False,True,Love's Travel Stop #168,34.3696,-98.4096
11587,9.0,UST,Retail,POU,True,1,560,1/1/1964,Steel,Single Walled,False,12/1/1984,12/1/1984,False,True,Love's Travel Stop #168,34.3696,-98.4096
11987,1.0,UST,Retail,POU,False,1,5000,1/1/1977,Steel,Single Walled,False,1/1/1990,4/21/1999,False,True,James Snider Poor Boy Service,34.3546,-98.309
11987,2.0,UST,Retail,POU,False,1,6000,1/1/1977,Steel,Single Walled,False,1/1/1990,4/21/1999,False,True,James Snider Poor Boy Service,34.3546,-98.309
12630,1.0,UST,Retail,POU,False,1,1000,,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3568,-98.3094
12630,2.0,UST,Retail,POU,False,1,1000,,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3568,-98.3094
12630,3.0,UST,Retail,POU,False,1,1000,,Steel,Single Walled,False,,12/10/1996,False,True,Jim Davis Oil Company,34.3568,-98.3094
590,1.0,UST,Retail,POU,False,1,8000,12/31/1953,Steel,Single Walled,False,9/3/1991,9/3/1991,False,True,Paul Butler,36.6427,-95.1522
590,2.0,UST,Retail,POU,False,1,8000,12/31/1953,Steel,Single Walled,False,9/3/1991,9/3/1991,False,True,Paul Butler,36.6427,-95.1522
743,1.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,11/23/1992,11/23/1992,False,True,Place 85,36.5248,-95.0303
1877,1.0,UST,Retail,POU,False,1,10000,4/4/1979,Steel,Single Walled,False,,6/21/2016,False,True,Jones Oil Co,36.6265,-95.1303
1877,2.0,UST,Retail,POU,False,1,10000,4/4/1979,Steel,Single Walled,False,,6/21/2016,False,True,Jones Oil Co,36.6265,-95.1303
1877,3.0,UST,Retail,POU,False,1,10000,2/1/1989,Steel,Single Walled,False,,6/21/2016,False,True,Jones Oil Co,36.6265,-95.1303
2120,1.0,UST,Retail,POU,False,1,1000,11/15/1969,Steel,Single Walled,False,5/22/1987,10/20/1995,False,True,Louis Harrison,36.641,-95.1532
2120,2.0,UST,Retail,POU,False,1,550,6/1/1977,Steel,Single Walled,False,5/22/1987,10/20/1995,False,True,Louis Harrison,36.641,-95.1532
3280,1.0,UST,Retail,POU,False,1,4000,3/14/1984,Steel,Single Walled,False,10/24/1997,10/29/1997,False,True,Seabolt Apco,36.6368,-95.1497
3280,2.0,UST,Retail,POU,False,1,4000,3/14/1977,Steel,Single Walled,False,10/24/1997,10/29/1997,False,True,Seabolt Apco,36.6368,-95.1497
3280,3.0,UST,Retail,POU,False,1,6000,3/14/1977,Steel,Single Walled,False,10/24/1997,10/29/1997,False,True,Seabolt Apco,36.6368,-95.1497
3280,4.0,UST,Retail,POU,False,1,6000,3/14/1977,Steel,Single Walled,False,10/24/1997,10/29/1997,False,True,Seabolt Apco,36.6368,-95.1497
3385,1.0,UST,Retail,POU,False,1,10000,3/17/1977,Steel,Single Walled,False,2/20/2005,4/14/2015,False,True,Jake's Quick Stop,36.8741,-95.0991
3385,2.0,UST,Retail,POU,False,1,8000,3/17/1977,Steel,Single Walled,False,2/20/2005,4/14/2015,False,True,Jake's Quick Stop,36.8741,-95.0991
3386,1.0,UST,Retail,POU,False,1,10000,11/21/1981,Steel,Single Walled,False,1/1/1998,8/18/2008,False,True,R&S Auto Sales (Former Z Mart),36.6367,-95.1505
3386,2.0,UST,Retail,POU,False,1,8000,11/21/1981,Steel,Single Walled,False,1/1/1998,8/18/2008,False,True,R&S Auto Sales (Former Z Mart),36.6367,-95.1505
3386,3.0,UST,Retail,POU,False,1,10000,11/21/1981,Steel,Single Walled,False,1/1/1998,8/18/2008,False,True,R&S Auto Sales (Former Z Mart),36.6367,-95.1505
4381,1.0,UST,Retail,POU,False,1,8000,4/9/1976,Steel,Single Walled,False,6/1/2007,6/4/2007,False,True,Jamuna,36.5396,-95.2243
4381,2.0,UST,Retail,POU,False,1,4000,4/9/1976,Steel,Single Walled,False,6/1/2007,6/4/2007,False,True,Jamuna,36.5396,-95.2243
5473,1.0,UST,Retail,POU,False,1,1000,12/31/1952,Steel,Single Walled,False,3/22/1995,3/22/1995,False,True,Langley's Station,36.8005,-95.1435
